Date observed	Date reported	Pathogen species 	Pathogen serotype	Pathogen NCBI taxonomy ID	Host species Latin name	Host species NCBI taxonomy ID	Host species common name	Animal domestication status	Latitude	Longitude	Geo text original 	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID	Data source	Original record ID
2015-01-27	2015-01-29	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	29.366999999999997	30.509					National authorities	199637
2015-01-27	2015-01-29	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	31.087	33.808					National authorities	200186
2015-01-23	2015-01-25	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	27.221	31.053					National authorities	199633
2015-01-23	2015-01-26	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	38.0041412	127.2323975					National authorities	199682
2015-01-11	2015-01-15	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anser sp.	8847	goose	Domestic	23.727202	120.24231					OIE	198777
2015-01-11	2015-01-12	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	30.8	30.105999999999998					National authorities	198980
2015-01-05	2015-01-09	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	29.12	115.46					OIE	198681
2014-12-31	2015-02-26	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Anas platyrhynchos	8839	mallard ducks	Domestic	29.341181899999995	90.766468					National authorities	200535
2014-12-31	2015-11-02	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	31.37	118.3925					National authorities	208172
2014-12-28	2014-12-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	31.3689	31.628982					National authorities	198616
2014-12-24	2014-12-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	29.619408	31.294603000000002					National authorities	198607
2014-12-19	2014-12-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anser sp.	8847	goose	Domestic	26.874232	31.420982000000002					National authorities	198324
2014-12-15	2014-12-16	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Meleagris gallopavo	9103	wild turkey	Domestic	52.845082999999995	7.8109					National authorities	198122
2014-12-13	2014-12-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	27.094324	31.364546					National authorities	198268
2014-12-07	2014-12-09	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Meleagris gallopavo	9103	wild turkey	Domestic	29.825055	31.237321					National authorities	198162
2014-12-07	2014-12-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-6.4733	107.885					National authorities	200243
2014-12-01	2014-12-01	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.3338	110.167					National authorities	200244
2014-11-26	2014-11-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-6.2276	106.647					National authorities	198635
2014-11-20	2014-11-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	0.4827	101.5					National authorities	198663
2014-11-14	2015-01-26	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	35.804	126.881					National authorities	199704
2014-09-30	2015-11-09	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	23.133000000000003	106.413446					National authorities	208319
2014-09-30	2015-11-09	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	29.647562	91.073396					National authorities	208349
2014-09-22	2014-09-24	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.283	30.883000000000003					National authorities	191899
2014-09-12	2014-10-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	41.04	121.98					OIE	194162
2014-09-12	2014-10-24	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	31.72	119.93					OIE	194201
2014-08-19	2014-08-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	26.547103000000003	31.685399					National authorities	189807
2014-06-07	2014-06-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Meleagris gallopavo	9103	wild turkey	Domestic	30.523211	32.195204					National authorities	187156
2014-06-06	2014-06-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	26.94472	31.45778					National authorities	187155
2014-05-14	2014-05-14	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	27.45	30.866670000000003					National authorities	185465
2014-05-12	2014-05-12	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.671191	110.86373999999999					National authorities	187766
2014-04-23	2014-04-24	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	26.683329999999998	31.66667					National authorities	184954
2014-03-12	2014-03-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	30.932	31.476999999999997					National authorities	183524
2014-03-08	2014-03-17	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	10.65	104.62					FAO Field Officer	183453
2014-03-06	2014-03-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.941	110.39299999999999					National authorities	184885
2014-03-05	2014-03-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.775	110.865					National authorities	184923
2014-02-21	2014-02-21	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	43.896539999	125.32586200000001					International reference laboratory	204009
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204685
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204687
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204693
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204697
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204712
2014-02-21	2014-02-21	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204790
2014-02-20	2014-02-20	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204735
2014-02-18	2014-02-18	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	28.683000000000003	115.883					Publications	204824
2014-02-18	2014-02-18	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	28.683000000000003	115.883					Publications	204833
2014-02-18	2014-02-18	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	28.683000000000003	115.883					Publications	204845
2014-02-18	2014-02-18	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	28.683000000000003	115.883					Publications	204852
2014-02-11	2014-02-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	9.1852	104.9468					OIE	182878
2014-01-21	2014-01-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	29.866999999999997	31.25					National authorities	182599
2013-12-30	2013-12-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.310522	110.190151					FAO Field Officer	182723
2013-12-19	2013-12-19	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204602
2013-12-19	2013-12-19	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	23.021	113.751					Publications	204668
2013-12-10	2013-12-10	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	22.552	114.10799999999999					Publications	204577
2013-12-06	2013-12-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.914774	112.529751					FAO Field Officer	182724
2013-10-24	2013-10-24	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Gallus gallus	9031	chickens	Domestic	30.866	120.096					Publications	204651
2013-10-07	2013-10-14	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	20.886831	105.49906200000001					OIE	179167
2013-06-28	2013-06-28	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-5.48004	105.1868					National authorities	177545
2013-06-20	2013-06-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.89831	110.38127					National authorities	177534
2013-06-01	2013-06-01	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.05465	102.13153					National authorities	177533
2013-05-25	2013-05-25	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	24.143979	90.406929					International reference laboratory	202520
2013-05-09	2013-05-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	27.4915	85.4113					OIE	176005
2013-04-19	2013-05-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	26.44	88.0829					OIE	175989
2013-04-15	2013-04-15	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-8.509649000000001	115.096471					National authorities	176015
2013-04-10	2013-04-10	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Aves	8782	birds	Domestic	31.66	120.74					OIE	175336
2013-04-05	2013-04-05	H7N9 subtype	{"Hsubtype":"H7","Nsubtype":"N9","pathogenicity":"LPAI"}	333278	Columba	8931		Domestic	31.098395	121.370231					OIE	175316
2013-03-15	2013-03-20	H7N3 subtype	{"Hsubtype":"H7","Nsubtype":"N3","pathogenicity":"LPAI"}	119215	Aves	8782	birds	Domestic	52.28	5.43					OIE	175172
2013-02-20	2013-02-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	25.433000000000003	30.55					National authorities	174902
2013-02-05	2013-02-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.511282	118.994335					National authorities	175874
2013-01-01	2013-01-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	27.994266999999997	120.6993669999					International reference laboratory	203891
2012-11-26	2012-11-27	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	30.53	31.096999999999998					National authorities	173786
2012-11-25	2012-11-25	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Phasianidae sp.	9006		Domestic	24.143979	90.406929					International reference laboratory	202522
2012-11-21	2012-11-21	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	43.584005	126.220533					International reference laboratory	203853
2012-08-24	2012-08-24	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.369915	108.52831100000002					National authorities	173112
2012-08-10	2012-09-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	19.932031	105.874457					OIE	172600
2012-08-05	2012-08-10	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	20.3845	105.9695					National authorities	172320
2012-08-04	2012-08-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.552276	95.314836					National authorities	173111
2012-07-16	2012-08-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	18.202	105.9828					OIE	172276
2012-06-06	2012-06-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.000039999999999	110.000056					National authorities	172562
2012-05-21	2012-05-25	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.708564	110.595895					National authorities	172500
2012-04-29	2012-04-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.9950330000000003	119.65008300000001					National authorities	171471
2012-04-11	2012-04-12	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-5.70951	105.57748500000001					National authorities	171195
2012-02-03	2012-02-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	16.7202	107.275					OIE	167331
2012-01-29	2012-02-10	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	21.5027	105.8276					OIE	167625
2012-01-28	2012-01-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	30.914	30.84					National authorities	167118
2012-01-13	2012-02-23	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Aves	8782	birds	Domestic	-33.54408	22.73692					OIE	168064
2012-01-03	2012-02-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Corcorax melanorhamphos	9145	white-winged chough	Wild	21.27	80.11					OIE	167311
2012-01-02	2012-01-02	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	4.5e-05	101.000036					National authorities	168215
2012-01-01	2012-01-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	22.396428	114.10949699999999					International reference laboratory	203753
2011-12-19	2011-12-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.521942	109.096705					National authorities	167296
2011-12-18	2011-12-19	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	22.477883	89.652883					National authorities	166369
2011-10-24	2011-10-25	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-8.469462	116.531103					National authorities	166138
2011-10-11	2011-10-12	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-8.425647	115.36904399999999					National authorities	166130
2011-09-12	2011-09-12	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.7810669999999997	119.619328					National authorities	165787
2011-09-06	2011-09-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-6.875253999999999	109.098785					National authorities	165781
2011-08-12	2011-08-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.198983	96.701133					National authorities	165162
2011-08-11	2011-08-11	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.7616699999999996	119.65862					National authorities	165208
2011-07-29	2011-07-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	30.653000000000002	30.987					National authorities	164066
2011-07-27	2011-07-28	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.816	31.815					National authorities	164071
2011-07-13	2011-07-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Wild	11.28	104.83					OIE	164036
2011-07-01	2011-07-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	31.861184	117.28492299					International reference laboratory	203583
2011-07-01	2011-07-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	26.598194	106.70740999					International reference laboratory	203634
2011-07-01	2011-07-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	38.471317999899995	106.25875399899999					International reference laboratory	203647
2011-07-01	2011-07-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	30.546498	114.341861999					International reference laboratory	203655
2011-07-01	2011-07-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	29.56301	106.551557					International reference laboratory	203676
2011-06-17	2011-06-17	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	36.66853	117.020358999					International reference laboratory	203578
2011-06-12	2011-06-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.45	31.201					National authorities	163679
2011-06-08	2011-06-15	H7N7 subtype	{"Hsubtype":"H7","Nsubtype":"N7","pathogenicity":"LPAI"}	119218	Gallus gallus	9031	chickens	Domestic	51.813445	8.493314					OIE	163197
2011-06-07	2011-06-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	27.799	30.773000000000003					National authorities	163219
2011-05-27	2011-06-10	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.27489	99.939461					National authorities	164434
2011-05-23	2011-05-24	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	26.131999999999998	32.355					National authorities	163012
2011-05-23	2011-05-23	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	4.474266	97.96506600000001					National authorities	163622
2011-05-12	2011-05-15	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.056229999999999995	100.11361600000001					National authorities	163638
2011-05-11	2011-05-23	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-5.0	105.0					National authorities	163637
2011-05-09	2011-05-10	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-8.446416000000001	115.40336599999999					National authorities	163567
2011-05-01	2011-05-01	H9N2 subtype	{"Hsubtype":"H9","Nsubtype":"N2","pathogenicity":"LPAI"}	102796	Gallus gallus	9031	chickens	Domestic	33.904778	113.076847					International reference laboratory	203567
2011-04-28	2011-04-29	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	30.55	31.133000000000003					National authorities	162492
2011-04-28	2011-04-30	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.953683	100.365666					National authorities	163362
2011-04-26	2011-05-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.55075	100.329216					National authorities	163596
2011-04-21	2011-04-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	30.592	31.561999999999998					National authorities	162486
2011-04-19	2011-06-10	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Struthio camelus	8801	ostrich	Domestic	-33.60078	22.08534					OIE	163130
2011-04-03	2011-04-04	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.463533	100.565033					National authorities	163425
2011-04-02	2011-04-03	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.4735	100.595783					National authorities	163422
2011-04-01	2011-04-02	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.9032	111.464883					National authorities	163315
2011-03-31	2011-04-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-5.0816	105.331883					National authorities	163323
2011-03-28	2011-04-01	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-0.421166	100.57341600000001					National authorities	163439
2011-03-24	2011-03-28	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.4946330000000003	104.83545					National authorities	162164
2011-03-22	2011-03-23	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.35	30.9					National authorities	161743
2011-03-21	2011-03-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-2.1115	106.07715					National authorities	162108
2011-03-20	2011-03-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	23.43478	91.06053					National authorities	161730
2011-03-17	2011-03-18	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	0.8791	101.315416					National authorities	162192
2011-03-16	2011-03-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	22.9268	91.13832					National authorities	161454
2011-03-15	2011-03-16	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	29.135	30.933000000000003					National authorities	161446
2011-03-13	2011-03-14	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	23.69296	89.58276					National authorities	160466
